2000   9  9   0.3   4.2  363.    -6
2000   9 10  -1.8   5.1  357.    -7
2000   9 11  -0.1   5.1  356.    -6
2000   9 12   0.4   5.5  355.    -7
2000   9 13   0.9   5.9  354.    -8
2000   9 14   1.3   6.2  352.    -6
2000   9 15   1.6   6.3  350.    -7
2000   9 16   1.0   6.6  347.    -4
2000   9 17   0.7   6.4  342.    -2
2000   9 18   0.7   6.3  337.     0
2000   9 19  -0.4   7.7  336.     3
2000   9 20  -0.3   8.5  333.     3
2000   9 21  -1.4   8.3  329.     4
2000   9 22  -1.4   8.0  322.     4
2000   9 23  -0.2   7.6  316.     4
2000  10  0  -3.1   9.0  323.     4
2000  10  1  -3.0   8.4  322.     0
2000  10  2  -4.1   8.8  321.    -3
2000  10  3  -2.5  10.6  324.    -5
2000  10  4  -0.4  11.0  326.    -3
2000  10  5   0.1  11.0  320.     2
2000  10  6  -0.5  10.2  322.     3
2000  10  7  -0.7   7.0  329.     0
2000  10  8   2.6   7.0  328.    -1
2000  10  9  -1.4   6.6  324.     1
2000  10 10   0.0   6.5  321.    -2
2000  10 11  -0.1   6.8  316.    -2
2000  10 12   2.8   7.0  316.    -4
2000  10 13   4.7   8.0  321.    -3
2000  10 14   1.9   9.5  323.    -1
2000  10 15   0.6  12.8  335.     2
2000  10 16  -0.2  17.4  338.     6
2000  10 17  -4.5  21.1  348.    10
2000  10 18  -3.0  17.0  340.     4
2000  10 19  -2.1  17.3  341.     2
2000  10 20  -5.2  18.2  339.     1
2000  10 21  -1.9  15.7  357.    -5
2000  10 22  -1.5  11.6  389.    -8
2000  10 23  -2.4  10.3  404.    -6
2000  11  0  -0.6   9.5  420.    -8
2000  11  1  -0.1   8.9  424.    -9
2000  11  2   5.4   8.4  429.    -7
2000  11  3   4.6   8.4  430.     0
2000  11  4   2.6   8.4  440.     5
2000  11  5   6.8   8.0  434.     9
2000  11  6   5.4   8.4  432.    11
2000  11  7   2.2   9.1  434.    13
2000  11  8  -0.5   9.6  445.    13
2000  11  9   3.7  10.6  430.    10
2000  11 10   3.9  11.7  455.     7
2000  11 11  -1.0  10.1  421.    -1
2000  11 12  -0.7   9.1  410.   -10
2000  11 13  -1.1   9.6  425.   -15
2000  11 14  -1.6  12.3  442.    -6
2000  11 15  -2.7  16.6  476.    -3
2000  11 16  -2.9  14.8  493.   -10
2000  11 17  -7.6  12.5  481.   -19
2000  11 18  -9.6  12.4  461.   -33
2000  11 19  -7.0   8.0  483.   -64
2000  11 20 -15.1   4.2  524.   -73
2000  11 21 -10.6   4.2  524.   -80
2000  11 22  -7.6   4.5  523.   -80
2000  11 23  -1.4   4.7  538.   -76
2000  12  0  -3.7   3.7  575.   -71
2000  12  1  -0.4   3.4  576.   -64
2000  12  2  -3.7   2.1  588.   -65
2000  12  3  -1.6   1.9  596.   -64
2000  12  4  -2.4   2.1  596.   -57
2000  12  5   1.3   2.5  599.   -57
2000  12  6   1.1   2.7  603.   -51
2000  12  7   3.8   3.2  582.   -50
2000  12  8   2.5   3.1  584.   -47
2000  12  9   1.2   2.6  566.   -46
2000  12 10   2.7   2.6  570.   -47
2000  12 11   2.9   2.7  575.   -44
2000  12 12   3.9   2.7  569.   -43
2000  12 13   2.8   3.0  553.   -41
2000  12 14   2.8   3.3  548.   -38
2000  12 15   2.5   3.1  543.   -37
2000  12 16   1.8   2.8  550.   -37
2000  12 17   0.2   2.7  533.   -33
2000  12 18  -0.8   2.5  539.   -30
2000  12 19  -0.6   2.7  552.   -32
2000  12 20   2.0   2.6  547.   -32
2000  12 21   2.9   2.9  554.   -28
2000  12 22   2.3   2.8  571.   -25
2000  12 23  -0.7   2.7  561.   -26
2000  13  0   1.0   2.7  550.   -30
2000  13  1  -0.6   2.7  555.   -27
2000  13  2  -0.2   2.7  576.   -24
2000  13  3  -1.1   2.6  561.   -21
2000  13  4  -0.9   2.5  558.   -23
2000  13  5   1.6   2.7  559.   -22
2000  13  6  -1.7   2.6  546.   -22
2000  13  7  -0.9   2.6  530.   -26
2000  13  8  -2.3   2.5  555.   -21
2000  13  9  -0.7   2.7  557.   -17
2000  13 10   0.9   2.7  558.   -19
2000  13 11  -0.3   2.5  535.   -21
2000  13 12   1.9   2.6  524.   -25
2000  13 13  -0.2   2.6  535.   -25
2000  13 14  -1.5   2.5  544.   -24
2000  13 15   0.7   2.4  526.   -24
2000  13 16  -0.4   2.3  522.   -20
2000  13 17   0.1   2.3  513.   -20
2000  13 18   1.2   2.3  520.   -23
2000  13 19   1.4   2.3  524.   -23
2000  13 20   1.7   2.4  511.   -22
2000  13 21   1.4   2.7  511.   -20
2000  13 22  -2.5   2.7  518.   -20
2000  13 23  -3.1   2.6  507.   -24
2000  14  0  -1.3   2.5  491.   -21
2000  14  1   0.7   2.7  486.   -19
2000  14  2  -0.7   2.7  486.   -16
2000  14  3  -0.8   2.7  479.   -16
2000  14  4   0.3   2.8  472.   -18
2000  14  5   0.4   2.8  469.   -16
2000  14  6   1.2   2.9  481.   -15
2000  14  7   0.7   3.1  474.   -12
2000  14  8   2.5   3.1  483.   -12
2000  14  9   1.9   3.5  480.   -11
2000  14 10  -0.3   3.3  489.   -13
2000  14 11  -0.4   3.5  473.   -16
2000  14 12  -0.1   3.5  475.   -18
2000  14 13  -0.1   3.7  456.   -19
2000  14 14  -0.9   3.8  465.   -17
2000  14 15   2.0   3.8  451.   -16
2000  14 16   1.8   3.5  454.   -12
2000  14 17  -2.2   3.8  462.   -10
2000  14 18   0.5   4.1  453.   -15
2000  14 19  -2.1   3.7  454.   -15
2000  14 20  -0.3   3.4  442.   -19
2000  14 21   1.3   3.3  450.   -17
2000  14 22  -0.4   3.5  437.   -13
2000  14 23  -0.4   3.2  438.   -13
2000  15  0  -1.4   3.0  440.   -16
2000  15  1  -2.2   3.0  431.   -19
2000  15  2  -1.4   3.1  424.   -18
2000  15  3  -1.3   3.2  425.   -14
2000  15  4   0.4   3.3  421.   -13
2000  15  5   0.8   3.4  442.    -8
2000  15  6   1.9   3.5  417.    -7
2000  15  7   1.1   3.2  422.    -8
2000  15  8   1.3   3.3  426.    -8
2000  15  9   1.4   3.3  416.    -7
2000  15 10   1.9   3.4  418.    -5
2000  15 11  -1.0   3.1  417.    -5
2000  15 12  -0.6   3.5  404.    -8
2000  15 13   0.5   4.0  399.    -9
2000  15 14   0.9   3.5  404.    -9
2000  15 15   1.4   3.3  421.    -9
2000  15 16  -1.1   3.1  410.   -10
2000  15 17  -0.3   2.7  415.   -12
2000  15 18   2.6   2.8  419.   -10
2000  15 19   0.1   2.8  418.    -9
2000  15 20  -0.5   2.7  408.   -11
2000  15 21  -1.2   2.9  414.   -10
2000  15 22  -3.1   2.7  413.   -13
2000  15 23  -2.4   2.9  404.   -19
2000  16  0  -1.8   3.2  397.   -19
2000  16  1  -3.6   2.6  401.   -15
2000  16  2  -2.7   3.2  397.   -15
2000  16  3  -0.5   3.1  396.   -14
2000  16  4  -1.0   3.2  382.   -10
2000  16  5  -2.1   3.2  378.    -8
2000  16  6  -0.5   3.1  384.    -7
2000  16  7  -2.5   3.1  393.    -5
2000  16  8   3.7   3.8  399.    -7
2000  16  9   1.3   4.0  382.    -5
2000  16 10   0.0   3.8  399.    -7
2000  16 11  -1.5   4.0  387.    -9
2000  16 12  -1.4   4.2  382.   -15
2000  16 13  -0.2   4.3  390.   -11
2000  16 14  -1.7   4.2  390.   -12
2000  16 15  -1.3   4.4  395.   -10
2000  16 16  -2.2   4.3  387.   -13
2000  16 17  -0.5   4.5  384.   -13
2000  16 18   0.0   4.2  386.   -12
2000  16 19  -1.4   3.9  394.   -10
2000  16 20  -1.4   3.0  396.   -10
2000  16 21  -2.4   3.0  387.    -9
2000  16 22  -3.4   2.8  383.    -8
2000  16 23  -3.3   2.8  372.    -8
2000  17  0  -1.8   3.7  368.    -9
2000  17  1  -0.2   3.1  397.    -7
2000  17  2  -0.9   3.0  397.    -3
2000  17  3  -1.0   2.7  403.    -1
2000  17  4  -1.3   2.9  399.    -4
2000  17  5  -1.0   3.0  413.    -6
2000  17  6  -1.9   2.8  403.    -5
2000  17  7  -1.8   3.1  383.    -7
2000  17  8   0.0   3.2  359.    -7
2000  17  9  -0.2   3.3  376.    -4
2000  17 10   0.3   3.1  371.    -3
2000  17 11   2.2   3.4  365.     1
2000  17 12   2.6   3.7  354.     2
2000  17 13   2.0   3.8  347.     0
2000  17 14   0.1   3.5  340.     0
2000  17 15  -0.6   3.2  339.    -1
2000  17 16   0.6   3.1  339.    -1
2000  17 17   0.4   3.0  337.    -1
2000  17 18  -0.2   3.4  346.     0
2000  17 19  -1.6   3.6  354.    -4
2000  17 20   0.3   3.5  339.    -7
2000  17 21  -1.5   3.1  341.    -5
2000  17 22  -1.1   3.1  341.    -4
2000  17 23  -0.9   3.3  336.    -7
2000  18  0  -1.9   3.4  336.    -8
2000  18  1  -2.4   3.4  332.    -8
2000  18  2  -2.2   3.5  332.    -8
2000  18  3  -1.2   3.4  328.    -6
2000  18  4  -1.1   3.5  325.    -5
2000  18  5  -2.1   3.9  334.    -1
2000  18  6  -1.9   4.4  335.     1
2000  18  7  -0.7   4.3  330.     1
2000  18  8   1.0   3.3  325.     1
2000  18  9   0.9   3.3  324.     3
2000  18 10  -1.4   2.7  319.     5
2000  18 11  -0.5 999.9  319.     6
2000  18 12  -1.5 999.9  319.     9
2000  18 13  -1.7 999.9  311.     7
2000  18 14  -1.2 999.9  302.     6
2000  18 15  -3.1 999.9  296.     8
2000  18 16  -2.9 999.9  303.     2
2000  18 17  -1.1 999.9  323.    -2
2000  18 18   0.0 999.9  320.    -2
2000  18 19  -1.8 999.9  322.     0
2000  18 20  -0.9 999.9  319.    -1
2000  18 21  -2.3 999.9  315.    -1
2000  18 22  -1.9 999.9  308.    -1
2000  18 23  -1.4 999.9  310.     2
2000  19  0   1.1 999.9  314.     2
2000  19  1   1.8 999.9  300.     3
2000  19  2  -1.0 999.9  285.     3
2000  19  3  -1.3 999.9  278.     2
2000  19  4   1.3 999.9  271.     0
2000  19  5   1.0 999.9  261.     7
2000  19  6   0.7 999.9  274.    12
2000  19  7   1.9 999.9  274.    15
2000  19  8   2.4 999.9  274.    16
2000  19  9   3.0 999.9  274.    13
2000  19 10   3.3 999.9  280.    13
2000  19 11   3.8 999.9  282.    13
2000  19 12   3.7 999.9  279.    11
2000  19 13   2.6 999.9  277.     7
2000  19 14   1.0 999.9  291.     7
2000  19 15  -4.4 999.9  304.     8
2000  19 16   1.6 999.9  305.     6
2000  19 17  -2.8 999.9  300.     8
2000  19 18  -3.0 999.9  312.    11
2000  19 19  -3.1  11.8  322.    12
2000  19 20  -3.7  15.0  327.    10
2000  19 21  -6.4  16.0  332.     4
2000  19 22  -5.5  17.4  326.    -1
2000  19 23   0.7  16.3  347.    -3
2000  20  0   1.5  12.7  359.    -2
2000  20  1   1.6  12.2  354.     1
2000  20  2   2.4  13.7  369.     6
2000  20  3   1.0  14.9  376.     7
2000  20  4  -0.7  14.5  377.     2
2000  20  5   0.6  13.3  376.    -2
2000  20  6   2.3  12.8  373.    -4
2000  20  7   0.4  13.2  371.     1
2000  20  8   3.3  11.4  364.     5
2000  20  9  -0.5   9.7  366.    -1
2000  20 10  -3.6   9.0  375.    -5
2000  20 11  -4.9   8.5  383.    -4
2000  20 12  -1.2   7.3  361.    -8
2000  20 13  -1.1   8.0  371.   -10
2000  20 14   4.5   8.9  380.    -7
2000  20 15   1.9  10.5  386.     0
2000  20 16   0.9  10.5  384.     1
2000  20 17  -0.8  10.2  380.     0
2000  20 18  -4.0  10.2  383.    -3
2000  20 19  -1.9  10.3  385.    -4
2000  20 20  -3.6  11.4  384.     2
2000  20 21  -0.8  10.0  383.     3
2000  20 22   1.4   5.7  392.    -4
2000  20 23   2.4   4.0  404.    -5
2000  21  0   3.8   3.8  405.    -2
2000  21  1   2.7   3.7  405.     0
2000  21  2   2.2   4.2  393.     2
2000  21  3   2.8   3.8  392.     1
2000  21  4   2.3   3.8  388.    -3
2000  21  5   0.9   4.3  377.    -4
2000  21  6   1.1   4.1  366.    -5
2000  21  7   1.8   4.0  361.    -3
2000  21  8   1.8   4.1  356.     0
2000  21  9   1.9   4.5  352.     1
2000  21 10   2.5   4.4  362.     2
